shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,distance_km,leadtime_expected_days,ship_year,ship_month,ship_week,ship_dow,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF2442027444,ZA,JNB,ZM,KIW,2025-03-14,2025-03-20,1798.0,KG,0.0,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,11,Friday,386.0,19.009090909090908,21.3,14.2,1.3,True,23.354545454545452,25.4,18.7,0.2,True
AF2442027445,ZA,JNB,TZ,DAR,2025-03-02,2025-03-12,856.0,KG,0.0,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,9,Sunday,441.625,19.845454545454547,21.8,16.6,1.0,True,28.781818181818178,29.9,27.0,3.3,True
AF2442027445,ZA,JNB,TZ,DAR,2025-03-02,2025-03-12,856.0,KG,0.0,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,9,Sunday,441.625,19.009090909090908,21.3,14.2,1.3,True,23.354545454545452,25.4,18.7,0.2,True
AF2442027445,ZA,JNB,ZM,KIW,2025-03-14,2025-03-20,2940.0,KG,2.81,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,11,Friday,386.0,19.845454545454547,21.8,16.6,1.0,True,28.781818181818178,29.9,27.0,3.3,True
AF2442027445,ZA,JNB,ZM,KIW,2025-03-14,2025-03-20,2940.0,KG,2.81,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,11,Friday,386.0,19.009090909090908,21.3,14.2,1.3,True,23.354545454545452,25.4,18.7,0.2,True
AF2442027446,ZA,JNB,ZW,BBG,2025-03-01,2025-03-02,8.0,KG,0.05,M3,15 TONNER,ROAD,1,1,0,540,1,2025,3,9,Saturday,540.0,20.28181818181818,21.9,17.0,0.4,True,27.55454545454545,27.7,27.3,0.0,False
AF2442027447,ZA,JNB,CD,FBM,2025-03-01,2025-03-08,3434.0,KG,2.8,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,9,Saturday,352.5,20.28181818181818,21.9,17.0,0.4,True,26.781818181818178,29.6,20.8,0.5,True
AF2442027447,ZA,JNB,CD,FBM,2025-03-01,2025-03-08,3434.0,KG,2.8,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,9,Saturday,352.5,19.845454545454547,21.8,16.6,1.0,True,28.781818181818178,29.9,27.0,3.3,True
AF2442027447,ZA,JNB,TZ,DAR,2025-03-02,2025-03-12,3516.0,KG,3.74,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,9,Sunday,441.625,20.28181818181818,21.9,17.0,0.4,True,26.781818181818178,29.6,20.8,0.5,True
AF2442027447,ZA,JNB,TZ,DAR,2025-03-02,2025-03-12,3516.0,KG,3.74,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,9,Sunday,441.625,19.845454545454547,21.8,16.6,1.0,True,28.781818181818178,29.9,27.0,3.3,True
AF2442027448,ZA,JNB,CD,FBM,2025-03-01,2025-03-08,4569.0,KG,23.17,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,9,Saturday,352.5,20.28181818181818,21.9,17.0,0.4,True,26.781818181818178,29.6,20.8,0.5,True
AF2442027449,ZA,JNB,ZM,KIW,2025-01-25,2025-01-31,11564.0,KG,3.37,M3,12 TONNER,ROAD,6,6,0,1930,5,2025,1,4,Saturday,386.0,25.9,28.5,19.3,0.0,False,21.06363636363637,22.5,18.6,3.4,True
AF2442027449,ZA,JNB,ZM,KIW,2025-01-25,2025-01-31,11564.0,KG,3.37,M3,12 TONNER,ROAD,6,6,0,1930,5,2025,1,4,Saturday,386.0,19.845454545454547,21.8,16.6,1.0,True,24.327272727272724,26.1,20.0,0.0,False
AF2442027449,ZA,JNB,ZW,HRE,2025-03-02,2025-03-06,995.0,KG,3.37,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,9,Sunday,374.3333333333333,25.9,28.5,19.3,0.0,False,21.06363636363637,22.5,18.6,3.4,True
AF2442027449,ZA,JNB,ZW,HRE,2025-03-02,2025-03-06,995.0,KG,3.37,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,9,Sunday,374.3333333333333,19.845454545454547,21.8,16.6,1.0,True,24.327272727272724,26.1,20.0,0.0,False
AF2442027450,ZA,JNB,ZW,HRE,2025-03-02,2025-03-06,841.0,KG,1.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,9,Sunday,374.3333333333333,19.845454545454547,21.8,16.6,1.0,True,24.327272727272724,26.1,20.0,0.0,False
AF2442027451,ZA,JNB,ZW,HRE,2025-03-02,2025-03-06,1615.0,KG,7.85,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,9,Sunday,374.3333333333333,19.845454545454547,21.8,16.6,1.0,True,24.327272727272724,26.1,20.0,0.0,False
AF2442027457,ZA,JNB,ZM,KIW,2025-03-16,2025-03-23,1951.0,KG,11.2,M3,4 TONNER,ROAD,7,6,1,1930,5,2025,3,11,Sunday,386.0,16.227272727272723,18.4,14.1,1.8,True,26.10909090909091,28.5,20.4,0.0,False
AF2442027458,ZA,JNB,ZM,KIW,2025-03-16,2025-03-22,3121.0,KG,3.78,M3,4 TONNER,ROAD,6,6,0,1930,5,2025,3,11,Sunday,386.0,16.227272727272723,18.4,14.1,1.8,True,25.190909090909088,27.6,20.6,0.0,False
AF2442027460,ZA,JNB,TZ,DAR,2025-01-17,2025-01-27,1194.0,KG,0.0,M3,4 TONNER,ROD,10,10,0,3533,8,2025,1,3,Friday,441.625,20.12727272727273,22.1,15.5,0.4,True,31.20909090909091,33.2,28.4,0.0,False
AF2442027461,ZA,JNB,ZW,HRE,2025-03-16,2025-03-20,8.0,KG,0.05,M3,1 TONNER,ROAD,4,4,0,1123,3,2025,3,11,Sunday,374.3333333333333,16.227272727272723,18.4,14.1,1.8,True,23.481818181818184,25.7,17.7,0.0,False
AF2442027462,ZA,JNB,ZW,HRE,2025-03-16,2025-03-20,242.0,KG,0.27,M3,1 TONNER,ROAD,4,4,0,1123,3,2025,3,11,Sunday,374.3333333333333,16.227272727272723,18.4,14.1,1.8,True,23.481818181818184,25.7,17.7,0.0,False
AF2442027464,ZA,JNB,ZW,HRE,2025-03-16,2025-03-20,1356.0,KG,8.53,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,11,Sunday,374.3333333333333,16.227272727272723,18.4,14.1,1.8,True,23.481818181818184,25.7,17.7,0.0,False
AF2442027467,ZA,JNB,ZM,KIW,2025-03-03,2025-03-09,1618.0,KG,18.65,M3,15 TONNER,ROAD,6,6,0,1930,5,2025,3,10,Monday,386.0,18.536363636363635,20.4,16.2,9.2,True,23.327272727272724,25.1,20.5,2.9000000000000004,True
AF2442027467,ZA,JNB,ZM,KIW,2025-03-03,2025-03-09,1618.0,KG,18.65,M3,15 TONNER,ROAD,6,6,0,1930,5,2025,3,10,Monday,386.0,16.227272727272723,18.4,14.1,1.8,True,23.481818181818184,25.7,17.7,0.0,False
AF2442027467,ZA,JNB,ZW,HRE,2025-03-16,2025-03-20,433.0,KG,0.96,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,11,Sunday,374.3333333333333,18.536363636363635,20.4,16.2,9.2,True,23.327272727272724,25.1,20.5,2.9000000000000004,True
AF2442027467,ZA,JNB,ZW,HRE,2025-03-16,2025-03-20,433.0,KG,0.96,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,11,Sunday,374.3333333333333,16.227272727272723,18.4,14.1,1.8,True,23.481818181818184,25.7,17.7,0.0,False
AF2442027469,ZA,JNB,ZM,KIW,2025-03-03,2025-03-10,802.0,KG,1.65,M3,15 TONNER,ROAD,7,6,1,1930,5,2025,3,10,Monday,386.0,18.536363636363635,20.4,16.2,9.2,True,25.190909090909088,27.1,20.5,0.0,False
AF2442027469,ZA,JNB,ZM,KIW,2025-03-03,2025-03-10,802.0,KG,1.65,M3,15 TONNER,ROAD,7,6,1,1930,5,2025,3,10,Monday,386.0,16.227272727272723,18.4,14.1,1.8,True,29.1,30.8,25.2,0.5,True
AF2442027469,ZA,JNB,MZ,TET,2025-03-16,2025-03-21,361.0,KG,1.93,M3,1 TONNER,ROAD,5,5,0,1501,4,2025,3,11,Sunday,375.25,18.536363636363635,20.4,16.2,9.2,True,25.190909090909088,27.1,20.5,0.0,False
AF2442027469,ZA,JNB,MZ,TET,2025-03-16,2025-03-21,361.0,KG,1.93,M3,1 TONNER,ROAD,5,5,0,1501,4,2025,3,11,Sunday,375.25,16.227272727272723,18.4,14.1,1.8,True,29.1,30.8,25.2,0.5,True
AF2442027470,ZA,JNB,CD,FBM,2025-03-03,2025-03-10,10154.0,KG,4.02,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,10,Monday,352.5,18.536363636363635,20.4,16.2,9.2,True,24.718181818181815,27.1,20.1,0.4,True
AF2442027471,ZA,JNB,CD,FBM,2025-01-28,2025-02-04,3544.0,KG,4.02,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,1,5,Tuesday,352.5,25.545454545454547,28.8,18.0,0.0,False,21.054545454545455,22.9,18.6,10.4,True
AF2442027472,ZA,JNB,ZW,HRE,2025-03-05,2025-03-09,987.0,KG,1.92,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Wednesday,374.3333333333333,21.818181818181817,23.6,17.7,5.2,True,23.990909090909096,26.2,19.3,0.4,True
AF2442027472,ZA,JNB,ZW,HRE,2025-03-05,2025-03-09,987.0,KG,1.92,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Wednesday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,27.990909090909096,30.7,25.6,7.199999999999999,True
AF2442027472,ZA,JNB,TZ,DAR,2025-03-17,2025-03-27,1125.0,KG,2.94,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,12,Monday,441.625,21.818181818181817,23.6,17.7,5.2,True,23.990909090909096,26.2,19.3,0.4,True
AF2442027472,ZA,JNB,TZ,DAR,2025-03-17,2025-03-27,1125.0,KG,2.94,M3,8 TONNER,ROAD,10,10,0,3533,8,2025,3,12,Monday,441.625,16.13636363636364,18.3,13.2,0.5,True,27.990909090909096,30.7,25.6,7.199999999999999,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-05,2025-03-09,1071.0,KG,1.26,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Wednesday,374.3333333333333,21.818181818181817,23.6,17.7,5.2,True,23.990909090909096,26.2,19.3,0.4,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-05,2025-03-09,1071.0,KG,1.26,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Wednesday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,26.536363636363635,28.2,24.8,14.499999999999998,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-05,2025-03-09,1071.0,KG,1.26,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Wednesday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027474,ZA,JNB,TZ,DAR,2025-03-17,2025-03-28,2366.0,KG,2.75,M3,8 TONNER,ROAD,11,10,1,3533,8,2025,3,12,Monday,441.625,21.818181818181817,23.6,17.7,5.2,True,23.990909090909096,26.2,19.3,0.4,True
AF2442027474,ZA,JNB,TZ,DAR,2025-03-17,2025-03-28,2366.0,KG,2.75,M3,8 TONNER,ROAD,11,10,1,3533,8,2025,3,12,Monday,441.625,16.13636363636364,18.3,13.2,0.5,True,26.536363636363635,28.2,24.8,14.499999999999998,True
AF2442027474,ZA,JNB,TZ,DAR,2025-03-17,2025-03-28,2366.0,KG,2.75,M3,8 TONNER,ROAD,11,10,1,3533,8,2025,3,12,Monday,441.625,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,1172.0,KG,1.19,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,21.818181818181817,23.6,17.7,5.2,True,23.990909090909096,26.2,19.3,0.4,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,1172.0,KG,1.19,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,26.536363636363635,28.2,24.8,14.499999999999998,True
AF2442027474,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,1172.0,KG,1.19,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027475,ZA,JNB,ZW,HRE,2025-03-06,2025-03-10,541.0,KG,0.68,M3,1 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Thursday,374.3333333333333,23.49090909090909,25.1,19.3,0.5,True,24.76363636363636,27.1,19.9,0.0,False
AF2442027475,ZA,JNB,ZW,HRE,2025-03-06,2025-03-10,541.0,KG,0.68,M3,1 TONNER,ROAD,4,4,0,1123,3,2025,3,10,Thursday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027475,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,12.0,KG,0.1,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,23.49090909090909,25.1,19.3,0.5,True,24.76363636363636,27.1,19.9,0.0,False
AF2442027475,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,12.0,KG,0.1,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027476,ZA,JNB,ZW,HRE,2025-03-17,2025-03-21,286.0,KG,1.76,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Monday,374.3333333333333,16.13636363636364,18.3,13.2,0.5,True,24.127272727272725,26.3,19.0,0.5,True
AF2442027488,ZA,JNB,ZM,KIW,2025-03-17,2025-03-23,1631.0,KG,9.8,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,12,Monday,386.0,16.13636363636364,18.3,13.2,0.5,True,26.10909090909091,28.5,20.4,0.0,False
AF2442027489,ZA,JNB,ZM,KIW,2025-03-17,2025-03-23,2979.0,KG,1.98,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,12,Monday,386.0,16.13636363636364,18.3,13.2,0.5,True,26.10909090909091,28.5,20.4,0.0,False
AF2442027491,ZA,JNB,CD,FBM,2025-03-08,2025-03-15,5034.0,KG,13.34,M3,8 TONNER,ROAD,7,7,0,2115,6,2025,3,10,Saturday,352.5,22.818181818181817,25.3,16.3,0.0,False,21.054545454545455,22.6,19.6,10.1,True
AF2442027491,ZA,JNB,CD,FBM,2025-03-08,2025-03-15,5034.0,KG,13.34,M3,8 TONNER,ROAD,7,7,0,2115,6,2025,3,10,Saturday,352.5,17.236363636363638,19.0,14.9,5.3,True,25.7,28.2,20.7,1.2,True
AF2442027491,ZA,JNB,CD,FBM,2025-03-19,2025-03-26,10291.0,KG,28.79,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,12,Wednesday,352.5,22.818181818181817,25.3,16.3,0.0,False,21.054545454545455,22.6,19.6,10.1,True
AF2442027491,ZA,JNB,CD,FBM,2025-03-19,2025-03-26,10291.0,KG,28.79,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,12,Wednesday,352.5,17.236363636363638,19.0,14.9,5.3,True,25.7,28.2,20.7,1.2,True
AF2442027492,ZA,JNB,CD,FBM,2025-03-19,2025-03-26,848.0,KG,1.01,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,12,Wednesday,352.5,17.236363636363638,19.0,14.9,5.3,True,25.7,28.2,20.7,1.2,True
AF2442027494,ZA,JNB,CD,FBM,2025-03-08,2025-03-15,5268.0,KG,3.05,M3,8 TONNER,ROAD,7,7,0,2115,6,2025,3,10,Saturday,352.5,22.818181818181817,25.3,16.3,0.0,False,21.054545454545455,22.6,19.6,10.1,True
AF2442027498,ZA,JNB,ZM,KIW,2025-03-08,2025-03-14,1284.0,KG,6.65,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,10,Saturday,386.0,22.818181818181817,25.3,16.3,0.0,False,23.49090909090909,25.6,20.3,2.1,True
AF2442027498,ZA,JNB,ZM,KIW,2025-03-08,2025-03-14,1284.0,KG,6.65,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,10,Saturday,386.0,21.863636363636363,23.9,17.5,0.6,True,24.57272727272727,27.4,18.3,0.0,False
AF2442027498,ZA,JNB,ZW,HRE,2025-03-22,2025-03-26,1008.0,KG,0.73,M3,8 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Saturday,374.3333333333333,22.818181818181817,25.3,16.3,0.0,False,23.49090909090909,25.6,20.3,2.1,True
AF2442027498,ZA,JNB,ZW,HRE,2025-03-22,2025-03-26,1008.0,KG,0.73,M3,8 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Saturday,374.3333333333333,21.863636363636363,23.9,17.5,0.6,True,24.57272727272727,27.4,18.3,0.0,False
AF2442027499,ZA,JNB,ZW,HRE,2025-03-22,2025-03-26,2427.0,KG,0.15,M3,8 TONNER,ROAD,4,4,0,1123,3,2025,3,12,Saturday,374.3333333333333,21.863636363636363,23.9,17.5,0.6,True,24.57272727272727,27.4,18.3,0.0,False
AF2442027516,ZA,JNB,CD,FBM,2025-03-23,2025-03-30,3344.0,KG,15.95,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,12,Sunday,352.5,23.527272727272727,25.3,18.8,0.8,True,24.92727272727273,27.4,20.3,0.1,True
AF2442027517,ZA,JNB,CD,FBM,2025-03-23,2025-03-30,8491.0,KG,9.2,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,12,Sunday,352.5,23.527272727272727,25.3,18.8,0.8,True,24.92727272727273,27.4,20.3,0.1,True
AF2442027525,ZA,JNB,ZW,HRE,2025-03-24,2025-03-28,1731.0,KG,8.24,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,13,Monday,374.3333333333333,23.2,26.3,18.3,1.3,True,24.336363636363636,27.2,19.0,0.0,False
AF2442027526,ZA,JNB,ZW,HRE,2025-03-24,2025-03-28,716.0,KG,1.63,M3,4 TONNER,ROAD,4,4,0,1123,3,2025,3,13,Monday,374.3333333333333,23.2,26.3,18.3,1.3,True,24.336363636363636,27.2,19.0,0.0,False
AF2442027529,ZA,JNB,ZM,KIW,2025-03-25,2025-03-31,384.0,KG,0.0,M3,1 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Tuesday,386.0,23.063636363636363,26.1,19.4,1.0,True,24.89090909090909,27.3,20.3,0.4,True
AF2442027541,ZA,JNB,ZM,KIW,2025-03-27,2025-04-02,1794.0,KG,16.23,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,23.727272727272727,25.6,19.1,0.7000000000000001,True
AF2442027542,ZA,JNB,ZM,KIW,2025-03-27,2025-04-02,934.0,KG,1.39,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,23.727272727272727,25.6,19.1,0.7000000000000001,True
AF2442027542,ZA,JNB,ZM,KIW,2025-03-27,2025-04-02,934.0,KG,1.39,M3,8 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,24.972727272727273,27.6,20.3,1.7000000000000002,True
AF2442027542,ZA,JNB,ZM,KIW,2025-03-27,2025-04-03,94.0,KG,0.44,M3,4 TONNER,ROAD,7,6,1,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,23.727272727272727,25.6,19.1,0.7000000000000001,True
AF2442027542,ZA,JNB,ZM,KIW,2025-03-27,2025-04-03,94.0,KG,0.44,M3,4 TONNER,ROAD,7,6,1,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,24.972727272727273,27.6,20.3,1.7000000000000002,True
AF2442027544,ZA,JNB,ZM,KIW,2025-03-27,2025-04-02,2021.0,KG,3.24,M3,4 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Thursday,386.0,19.772727272727273,22.8,17.2,5.8,True,23.727272727272727,25.6,19.1,0.7000000000000001,True
AF2442027567,ZA,JNB,ZM,KIW,2025-03-30,2025-04-05,2484.0,KG,9.63,M3,1 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Sunday,386.0,20.745454545454542,22.5,17.1,3.6,True,25.127272727272725,27.5,19.4,0.0,False
AF2442027568,ZA,JNB,MZ,TET,2025-03-30,2025-04-04,319.0,KG,0.0,M3,1 TONNER,ROAD,5,5,0,1501,4,2025,3,13,Sunday,375.25,20.745454545454542,22.5,17.1,3.6,True,29.37272727272727,31.2,25.5,1.0,True
AF2442027569,ZA,JNB,ZM,KIW,2025-03-30,2025-04-05,101.0,KG,0.12,M3,1 TONNER,ROAD,6,6,0,1930,5,2025,3,13,Sunday,386.0,20.745454545454542,22.5,17.1,3.6,True,25.127272727272725,27.5,19.4,0.0,False
AF2442027570,ZA,JNB,MZ,TET,2025-03-30,2025-04-04,956.0,KG,0.0,M3,1 TONNER,ROAD,5,5,0,1501,4,2025,3,13,Sunday,375.25,20.745454545454542,22.5,17.1,3.6,True,29.37272727272727,31.2,25.5,1.0,True
AF2442027580,ZA,JNB,CD,FBM,2024-12-23,2024-12-30,4748.0,KG,0.0,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,12,52,Monday,352.5,19.6,22.0,17.8,0.5,True,23.663636363636364,26.2,20.2,1.4000000000000004,True
AF2442027588,ZA,JNB,ZW,HRE,2025-03-30,2025-04-03,1826.0,KG,8.67,M3,8 TONNER,ROAD,4,4,0,1123,3,2025,3,13,Sunday,374.3333333333333,20.745454545454542,22.5,17.1,3.6,True,24.827272727272728,27.4,20.0,1.2,True
AF2442027589,ZA,JNB,ZW,HRE,2025-03-30,2025-04-03,1430.0,KG,1.66,M3,8 TONNER,ROAD,4,4,0,1123,3,2025,3,13,Sunday,374.3333333333333,20.745454545454542,22.5,17.1,3.6,True,24.827272727272728,27.4,20.0,1.2,True
AF2442027590,ZA,JNB,CD,FBM,2025-03-30,2025-04-06,9314.0,KG,28.49,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,13,Sunday,352.5,20.745454545454542,22.5,17.1,3.6,True,23.045454545454543,25.6,19.7,10.9,True
AF2442027591,ZA,JNB,CD,FBM,2025-03-30,2025-04-06,4243.0,KG,4.68,M3,15 TONNER,ROAD,7,7,0,2115,6,2025,3,13,Sunday,352.5,20.745454545454542,22.5,17.1,3.6,True,23.045454545454543,25.6,19.7,10.9,True
AF2442027594,ZA,JNB,MZ,TET,2025-03-30,2025-04-04,251.0,KG,2.94,M3,1 TONNER,ROAD,5,5,0,1501,4,2025,3,13,Sunday,375.25,20.745454545454542,22.5,17.1,3.6,True,29.37272727272727,31.2,25.5,1.0,True
AF2442027598,ZA,JNB,ZW,HRE,2025-03-30,2025-04-03,701.0,KG,3.03,M3,15 TONNER,ROAD,4,4,0,1123,3,2025,3,13,Sunday,374.3333333333333,20.745454545454542,22.5,17.1,3.6,True,24.827272727272728,27.4,20.0,1.2,True
AF2442027599,ZA,JNB,ZW,BBG,2025-03-31,2025-04-01,198.0,KG,2.31,M3,1 TONNER,ROAD,1,1,0,540,1,2025,3,14,Monday,540.0,19.363636363636367,22.3,16.0,0.7000000000000001,True,27.700000000000003,28.2,26.9,0.4,True
AF2442027601,ZA,JNB,ZW,BBG,2025-03-31,2025-04-01,177.0,KG,0.155,M3,1 TONNER,ROAD,1,1,0,540,1,2025,3,14,Monday,540.0,19.363636363636367,22.3,16.0,0.7000000000000001,True,27.700000000000003,28.2,26.9,0.4,True
